address,categories,primaryCategories,city,country,latitude,longitude,name,postalCode,province,Price range,Aggregate rating,Rating color,Rating text,Votes
229 Franklin Rd,"Carry-out food,Caterers,Pies,Coffee Shop,Bagels,Delicatessens,Bakery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Wedding supplies, services, chapels, facilities, etc.,Bistro restaurants,Wedding -bakeries,Cafes,Restaurants,Restaurant,Breakfast Spot,Bakeries,Wedding Supplies and Services,Cakes and cupcakes",Accommodation & Food Services,Brentwood,US,36.030356,-86.790368,Puffy Muffin,37027,TN,3,4.3,Green,Very Good,661
5225 Old Hickory Blvd Ste 203,"Carry-out food,Caterers,Delicatessens,American restaurants,Karaoke,Fast Food Restaurants,Take Out Restaurants,Restaurants,wich Place,Gourmet shop restaurants,Sandwiches,Sandwich Place,Food,Sandwich Shops",Accommodation & Food Services,Hermitage,US,36.18776,-86.6156,Firehouse Subs,37076,TN,3,4.4,Green,Very Good,281
11200 Highway 51 S,"Carry-out food,Caterers,Mexican,Fried Chicken Joint,American restaurants,Fast Food,Atoka Restaurants,Restaurants,American / Chicken,Restaurant,Barbecued poultry,Crosstown Plaza,Food and Dining,Fast Food Restaurant,Gourmet shop restaurants,Chicken,Barbecue,Spare rib restaurants,Chicken restaurants",Accommodation & Food Services,Atoka,US,35.445822,-89.785957,KFC,38004,TN,4,4.9,Dark Green,Excellent,1352
1912 Lowell Park Road,"Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Ice Cream and Frozen Desserts,Restaurants",Accommodation & Food Services,Dixon,US,41.86095,-89.49603,Dairy Queen Grill Chill,61021,IL,3,4.4,Green,Very Good,552
4397 Glen Este Withamsville Rd,"Mexican Restaurant,Restaurant,Carry-out food,Mexican Restaurants,Mexican,Taco Place,Tex-mex restaurants,Southwestern restaurants,Take Out Restaurants,Fast Food Restaurants,Burrito Place,Restaurants",Accommodation & Food Services,Cincinnati,US,39.0929,-84.2638,Chipotle Mexican Grill,45245,OH,3,3.2,Orange,Average,506
20 American Way,"Pizza,Restaurant consultants,Caterers,Take Out Restaurants,Fast Food Restaurants,Italian restaurants,Pizza Place,Restaurant mgmt.,Restaurants,Sandwich Shops,Italian Restaurants",Accommodation & Food Services,Monroe,US,39.4397,-84.3445,Richard's Pizza,45050,OH,3,4.7,Dark Green,Excellent,2424
10152 Colerain Avenue,Fast Food,Accommodation & Food Services,Cincinnati,US,39.2592,-84.6016,Wendy's,45251,OH,3,4.3,Green,Very Good,386
718 E Elizabeth Street,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Greenup,US,39.25197,-88.15636,Dairy Queen Grill Chill,62428,IL,3,3.7,Yellow,Good,500
3030 Godfrey Road,"Pizza,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Food & Entertainment,Restaurants",Accommodation & Food Services,Godfrey,US,38.92977,-90.19207,Pizza Hut,62035,IL,3,4.3,Green,Very Good,544
1800 36th Ave,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Fast Food Restaurants,Take Out Restaurants,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Food & Entertainment,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Accommodation & Food Services,Moline,US,41.4769,-90.5053,McDonald's,61265,IL,3,3.9,Yellow,Good,285
101 S State Route 53,"Restaurant,Take Out Restaurants,Fast Food Restaurants,Food & Entertainment,Restaurants,Sandwich Shops",Accommodation & Food Services,Gardner,US,41.17932,-88.29654,Subway,60424,IL,3,3.8,Yellow,Good,210
100 N Kingshighway St,"Delis And Delicatessens,Carry-out food,Delicatessens,Fast Food Restaurant,wich Place,Catering,Restaurants,Sandwich Shops",Accommodation & Food Services,Saint Charles,US,38.7858,-90.4956,Jimmy John's,63301,MO,4,4.1,Green,Very Good,372
2047 Milwaukee Ave,"Carry-out food,Restaurant,Delicatessens,Fast Food Restaurant,wich Place,Food & Entertainment,Catering,Restaurants,Sandwich Shops",Accommodation & Food Services,Deerfield,US,42.1674,-87.9216,Jimmy John's,60015,IL,3,4.3,Green,Very Good,316
202 North Avenue,"Ice Cream Parlors,Breakfast,Fast Food,Fast Food Restaurants,Take Out Restaurants,Restaurants,Frozen Yogurt Shops,Coffeehouses,Salads,Food & Entertainment,Hamburgers,Hamburgers and Hot Dogs,Sandwich Shops",Accommodation & Food Services,Ina,US,38.15507,-88.91075,McDonald's,62846,IL,4,3.9,Yellow,Good,69
701 W 31st Street,"Pizza,American Restaurants,Hot Dog Stands and Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Italian Restaurants,Sandwich Shops",Accommodation & Food Services,Chicago,US,41.83783,-87.644,Freddie's,60616,IL,2,4.1,Green,Very Good,33
374 W U S Highway 6,"Carry-out food,Restaurant,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food Restaurants,Fast Food,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Valparaiso,US,41.5497,-87.1396,Burger King,46385,IN,4,4.1,Green,Very Good,449
425 West Dundee Rd,"Fast Food,Food & Entertainment",Accommodation & Food Services,Wheeling,US,42.139,-87.9276,Burger King,60090,IL,3,4.2,Green,Very Good,504
1470 S Elmhurst Rd,"Carry-out food,Caterers,Fried Chicken Joint,American restaurants,Fast Food,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,Chicken,Barbecue,Food & Entertainment,Spare rib restaurants,Chicken restaurants",Accommodation & Food Services,Mount Prospect,US,42.0392,-87.9411,KFC,60056,IL,3,4.1,Green,Very Good,192
730 Route 113,"Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Karaoke,Fast Food,Fast food restaurants,Restaurants",Accommodation & Food Services,Souderton,US,40.317,-75.3098,Burger King,18964,PA,3,2.4,Red,Poor,154
701 Russell Avenue,"Pizza,Restaurant,Italian,Fast Food Restaurants,Family Style Restaurants,Restaurants,Italian Restaurants",Accommodation & Food Services,Gaithersburg,US,39.1539,-77.2042,Sbarro,20877,MD,2,4.2,Green,Very Good,142
421 N Davis Dr,"Hamburgers & Hot Dogs,Restaurant,Burger Joint,Food and Beverage,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Hamburgers,Restaurants,Burger Joint and Fast Food Restaurant",Accommodation & Food Services,Warner Robins,US,32.6287,-83.6134,Hardee's,31093,GA,3,4.2,Green,Very Good,444
215 E Main St,"Delis And Delicatessens,Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Lakeland Restaurants,Sandwich Shops",Accommodation & Food Services,Lakeland,US,31.0413,-83.0736,Subway,31635,GA,4,4.2,Green,Very Good,265
1202 Columbus Street,"Fast Food Restaurants,Food & Entertainment,Restaurants,Sandwich Shops",Accommodation & Food Services,Ottawa,US,41.352192,-88.84123,Jimmy John's,61350,IL,4,3.8,Yellow,Good,227
1621 Chicago Avenue,"Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Restaurants",Accommodation & Food Services,Evanston,US,42.04706,-87.67916,Kafein Coffee,60201,IL,4,3.9,Yellow,Good,357
64 Old Orchard Shopping Center,"American Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Skokie,US,42.05554,-87.74895,Great Steak,60077,IL,3,4.8,Dark Green,Excellent,459
3850 Dempster Street,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Skokie,US,42.04106,-87.72501,Burger King,60076,IL,4,4.1,Green,Very Good,197
4999 Old Orchard Center,"Sandwich Shops,American Restaurants,Delicatessens,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Skokie,US,42.05887,-87.74766,Potbelly Sandwich Works,60077,IL,4,4.5,Dark Green,Excellent,143
3 Eastport Plaza Drive,"American Restaurants,Bars & Clubs,Fast Food Restaurants,Food & Entertainment,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Collinsville,US,38.68358,-90.01286,White Castle,62234,IL,2,3.8,Yellow,Good,12
1621 Coalton Rd,"Delis And Delicatessens,Restaurant,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Louisville,US,39.9289,-105.1384,Subway,80027,CO,4,4.2,Green,Very Good,43
1423 Hershberger Rd Nw,"Carry-out food,Restaurant consultants,American Restaurants,Hot dog restaurants,American Restaurant,American restaurants,Hamburger restaurants,Fast Food Restaurants,Restaurant mgmt.,Barbecue Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Roanoke,US,37.3154,-79.95927,Cook Out,24012,VA,3,3.9,Yellow,Good,140
1017 N Main St,"Hamburgers & Hot Dogs,American Restaurants,Carry-out food,Hot dog restaurants,Hamburger restaurants,American restaurants,Fast Food Restaurants,Barbecue Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Suffolk,US,36.74421,-76.58441,Cook Out,23434,VA,2,3.5,Yellow,Good,71
22716 Timberlake Rd,"Delis And Delicatessens,Carry-out food,Delicatessens,Hot dog restaurants,Seafood restaurants,Crabs and crab houses,Bar & Grills,American restaurants,Hamburger restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Lynchburg,US,37.315765,-79.26176,Zaks Shack Grill Deli Takeout,24502,VA,2,3.6,Yellow,Good,94
1160 N Military Hwy,"Pizza Restaurants,Carry-out food,Chicken Wings,Bars & Pubs,Delicatessens,American Restaurant,American restaurants,Fast Food Restaurants,Sports Bars,Restaurants,Italian Restaurants,Delis And Delicatessens,Bars Clubs,Restaurant,Coffee & Tea Shops,Seafood Restaurants,Bars & Clubs,Wings Joint,Bars Pubs,Bar and grill restaurants,Traditional American Restaurants,Hamburgers,Coffee Tea Shops,Sandwich Shops",Accommodation & Food Services,Norfolk,US,36.8618,-76.21,Hooters,23502,VA,2,4,Green,Very Good,87
1579 Martin Luther King Jr Way,"Restaurant,Take Out,Carry-out food,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Burger Restaurants,Restaurants",Accommodation & Food Services,Merced,US,37.2984,-120.482,In-N-Out Burger,95340,CA,3,4.2,Green,Very Good,177
328 W 37th Avenue,"Pizza,Fast Food Restaurants,Take Out Restaurants,Family Style Restaurants,Restaurants",Accommodation & Food Services,Hobart,US,41.55119,-87.27176,Pizza Hut,46342,IN,4,4,Green,Very Good,45
637 Broadway,"Carry-out food,American Restaurants,Takeout,American Restaurant,American restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Take out restaurants,Restaurants",Accommodation & Food Services,Eureka,US,40.8001,-124.1751,Mike's Drive-Up,95501,CA,4,4.3,Green,Very Good,133
2002 Power Plant Pkwy,"Natural food restaurants,Delicatessens,American restaurants,Fast Food Restaurants,Caribbean restaurants,Cajun-creole restaurants,Restaurants,Juice bars,Vegetarian restaurants,Italian restaurants,Barbecue,Health food restaurants,Sandwiches,Sandwich Shops",Accommodation & Food Services,Hampton,US,37.03808,-76.39705,Magic Foods,23666,VA,4,4,Green,Very Good,41
1401 Greenbrier Pkwy Ste 2009,"Japanese Restaurants,American restaurants,Fast Food Restaurants,Japanese restaurants,Restaurants",Accommodation & Food Services,Chesapeake,US,36.77605,-76.22967,Sarku Japan,23320,VA,3,3.6,Yellow,Good,59
2004 Electric Rd,"Japanese Restaurants,Seafood restaurants,Steak and chop restaurants,Sushi Restaurant,Crabs and crab houses,American restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants,Japanese Restaurant, Sushi Restaurant, and Steakhouse,Asian Restaurants,Restaurant,Steak Houses,Japanese Restaurant,Steakhouse,Japanese restaurants",Accommodation & Food Services,Roanoke,US,37.247162,-80.032217,Ichiban Japanese Steakhouse,24018,VA,4,3.8,Yellow,Good,46
3 Sibley Boulevard,"Fast Food Restaurants,Food & Entertainment,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Calumet City,US,41.62055,-87.52521,Wendy's,60409,IL,1,3.9,Yellow,Good,103
3043 Shore Dr,"Asian Restaurants,Restaurant,Carry-out food,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants,Chinese restaurants",Accommodation & Food Services,Virginia Beach,US,36.90975,-76.07822,Foons Take Out Chinese Restaurant,23451,VA,2,4.1,Green,Very Good,121
20101 Lake Forest Dr,"Burger Joint,Restaurant,Breakfast,American,Fast Food Restaurant,Fast Food,Chicken,Hamburgers",Accommodation & Food Services,Lake Forest,US,33.6702,-117.6619,Jack in the Box,92630,CA,3,3.4,Orange,Average,70
1150 W Carl Sandburg Drive,"Pizza,Bars & Clubs,Fast Food Restaurants,Family Style Restaurants,Food & Entertainment,Restaurants,Italian Restaurants",Accommodation & Food Services,Galesburg,US,40.97264,-90.38772,Sbarro,61401,IL,1,4.9,Dark Green,Excellent,77
201 College Ave,"Caterers,Greek Restaurant,Taverns,American restaurants,Fast Food Restaurants,Brew Pubs,Juice bars,Pubs,Health food restaurants,Greek restaurants,Middle eastern restaurants,Natural food restaurants,Grill Restaurants,Greek Restaurant, Mediterranean Restaurant, and American Restaurant Downtown Blacksburg,American Restaurant,Take Out Restaurants,Restaurants,Mediterranean Restaurant,Restaurant,Vegetarian restaurants,Turkish restaurants,Bar & Grills,Armenian restaurants,Sandwiches,Greek,Catering,Mediterranean restaurants,Sandwich Shops,Bars",Accommodation & Food Services,Blacksburg,US,37.2299,-80.4163,Souvlaki,24060,VA,4,3.8,Yellow,Good,57
871 Marina Village Parkway,"American Restaurants,Takeout,Burgers,Fast Food,Hamburgers,Restaurants",Accommodation & Food Services,Alameda,US,37.783,-122.2725,Carl's Jr.,94501,CA,1,3.9,Yellow,Good,98
1201 N Keller Drive,"Mexican Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Effingham,US,39.13673,-88.56517,Taco Bell,62401,IL,3,3.7,Yellow,Good,175
978 Olive Dr,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Burger Joint and BBQ Joint,BBQ Joint,Hamburger restaurants,Fast food restaurants,Restaurants",Accommodation & Food Services,Davis,US,38.5403,-121.7388,Redrum Burger,95616,CA,2,4.4,Green,Very Good,134
1224 E Edwardsville Road,"Fast Food Restaurants,Restaurants",Accommodation & Food Services,Wood River,US,38.86302,-90.07837,Long John Silver's,62095,IL,3,4.2,Green,Very Good,166
1902 Homer M Adams Parkway,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Alton,US,38.91833,-90.16209,Burger King,62002,IL,2,4.1,Green,Very Good,168
4315 Burrough Road,"Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",Accommodation & Food Services,Fort Smith,US,35.297,-94.386,Sonic Drive-In,72908,AR,3,4.2,Green,Very Good,1582
8500 Phoenix Ave Ste B,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Fort Smith,US,35.3461,-94.3375,Domino's Pizza,72903,AR,4,3.7,Yellow,Good,1315
645 Carlyle Avenue,"Fast Food Restaurants,Take Out Restaurants,Fast Food,Chicken,Chicken Restaurants,Restaurants",Accommodation & Food Services,Belleville,US,38.51671,-89.95676,Kfc,62221,IL,1,4.5,Dark Green,Excellent,217
3517 S Grand Boulevard,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",Accommodation & Food Services,Saint Louis,US,38.59335,-90.2441,Kfc,63118,MO,3,4.1,Green,Very Good,769
1914 Dort Highway,"Restaurants,Fast Food,Hamburgers,Traditional American,Chicken,Sandwich Shops",Accommodation & Food Services,Flint,US,43.0336,-83.655,Rally's,48506,MI,3,4.3,Green,Very Good,731
3500 Owen Road,"Breakfast,Food Delivery,Bakery,Fast Food,Caf,Restaurants,Restaurant,Traditional American,wich Place,Coffeehouses,Bakeries,Catering,Sandwich Shops",Accommodation & Food Services,Fenton,US,42.7901,-83.7428,Panera Bread,48430,MI,2,4.4,Green,Very Good,113
